dims,periodic_space,distance_metric,N,ϕC0,prob_EV,λ,cycle,sor_vec,T,S,prob_move,sor_orientation,x0,μ,generation,trial,mean_ϕC,std_ϕC
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.0,-0.4,0.6,0.1,4.0,0.01,10000,10,0.8466,0.1064
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.2,-1.0,1.0,0.1,4.0,0.01,10000,10,0.8715,0.0824
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],2.0,-0.6,0.2,0.1,4.0,0.01,10000,10,0.4196,0.1135
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],1.0,-0.8,0.0,0.1,4.0,0.01,10000,10,0.4087,0.005
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.0,1.0,0.2,0.1,4.0,0.01,10000,10,0.9511,0.0089
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,-0.6,1.0,0.1,4.0,0.01,10000,10,0.7942,0.0694
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,-1.0,0.2,0.1,4.0,0.01,10000,10,0.4857,0.1838
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.8,0.8,0.6,0.1,4.0,0.01,10000,10,0.9433,0.0265
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.6,-0.2,0.4,0.1,4.0,0.01,10000,10,0.6656,0.1465
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.8,0.6,1.0,0.1,4.0,0.01,10000,10,0.9277,0.0214
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.0,0.4,0.6,0.1,4.0,0.01,10000,10,0.8408,0.0573
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,-0.2,1.0,0.1,4.0,0.01,10000,10,0.8499,0.0713
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],0.6,-0.6,0.4,0.1,4.0,0.01,10000,10,0.7722,0.0884
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],1.6,0.0,1.0,0.1,4.0,0.01,10000,10,0.8203,0.069
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.6,0.0,0.0,0.1,4.0,0.01,10000,10,0.4549,0.0066
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.0,0.6,0.4,0.1,4.0,0.01,10000,10,0.8494,0.0483
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],1.6,0.2,1.0,0.1,4.0,0.01,10000,10,0.8118,0.0253
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,1.0,0.6,0.1,4.0,0.01,10000,10,0.8725,0.0397
(400  200),true,euclidean,1000,0.0,1.0,0.0,1,[(100  100)  (300  100)],2.0,0.4,0.4,0.1,4.0,0.01,10000,10,0.5598,0.0546
(400  200),true,euclidean,1000,0.0,0.1,0.0,1,[(100  100)  (300  100)],1.2,0.6,0.6,0.1,4.0,0.01,10000,10,0.8804,0.0408
(400  200),true,euclidean,1000,0.0,0.2,0.0,1,[(100  100)  (300  100)],0.0,0.2,0.6,0.1,4.0,0.01,10000,10,0.9776,0.0077
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.4,-0.2,0.0,0.1,4.0,0.01,10000,10,0.4563,0.007
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.0,0.8,0.6,0.1,4.0,0.01,10000,10,0.9616,0.0161
(400  200),true,euclidean,1000,0.0,0.4,0.0,1,[(100  100)  (300  100)],0.4,-0.2,0.2,0.1,4.0,0.01,10000,10,0.737,0.0676
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.8,-0.8,0.8,0.1,4.0,0.01,10000,10,0.7562,0.0813
(400  200),true,euclidean,1000,0.0,0.8,0.0,1,[(100  100)  (300  100)],1.6,0.2,0.2,0.1,4.0,0.01,10000,10,0.5834,0.0927
(400  200),true,euclidean,1000,0.0,0.0,0.0,1,[(100  100)  (300  100)],0.2,0.2,1.0,0.1,4.0,0.01,10000,10,0.6561,0.0246
